ref_name,isolate_id
Lee09,137517
Lee09,137518
Lee09,137519
Lee09,137520
Lee09,137521
Lee09,137522
Lee09,137523
Lee09,137524
Lee09,137525
Lee09,137526
Lee09,137527
Lee09,137528
Lee09,137529
Lee09,137530
Lee09,137531
Lee09,137532
Lee09,137533
Lee09,137534
Lee09,137535
Lee09,137536
Lee09,137537
Lee09,137538
Lee09,137539
Lee09,137540
Lee09,137541
Lee09,137542
Lee09,137543
Lee09,137544
Lee09,137545
Lee09,137546
Lee09,137547
Lee09,137548
Lee09,137549
Lee09,137550
Lee09,137551
Lee09,137552
Lee09,137553
Lee09,137554
Lee09,137555
Lee09,137556
Lee09,137557
Lee09,137558
Lee09,137559
Lee09,137560
Lee09,137561
Lee09,137562
Lee09,137563
Lee09,137564
Lee09,137565
Lee09,137566
Lee09,137567
Lee09,137568
Lee09,137569
Lee09,137570
Lee09,137571
Lee09,137572
Lee09,137573
Lee09,137574
Lee09,137575
Lee09,137576
Lee09,137577
Lee09,137578
Lee09,137579
Lee09,137580
Lee09,137581
Lee09,137582
Lee09,137583
Lee09,137584
Lee09,137585
Lee09,137586
Lee09,137587
Lee09,137588
Lee09,137589
Lee09,137590
Lee09,137591
Lee09,137592
Lee09,137593
Lee09,137594
Lee09,137595
Lee09,137596
Lee09,137597
Lee09,137598
Lee09,137599
Lee09,137600
Lee09,137601
Lee09,137602
Lee09,137603
Lee09,137604
Lee09,137605
Lee09,137606
Lee09,137607
Lee09,137608
Lee09,137609
Lee09,137610
Lee09,137611
Lee09,137612
Lee09,137613
Lee09,137614
Lee09,137615
Lee09,137616
Lee09,137617
Lee09,137618
Lee09,137619
Lee09,137620
Lee09,137621
Lee09,137622
Lee09,137623
Lee09,137624
Lee09,137625
Lee09,137626
Lee09,137627
Lee09,137628
Lee09,137629
Lee09,137630
Lee09,137631
Lee09,137632
Lee09,137633
Lee09,137634
Lee09,137635
Lee09,137636
