ref_name,isolate_id
Tu09,126809
Tu09,126810
Tu09,126811
Tu09,126812
Tu09,126813
Tu09,126814
Tu09,126815
Tu09,126816
Tu09,126817
Tu09,126818
Tu09,126819
Tu09,126820
Tu09,126821
Tu09,126822
Tu09,126823
Tu09,126824
Tu09,126825
Tu09,126826
Tu09,126827
Tu09,126828
Tu09,126829
Tu09,126830
Tu09,126831
Tu09,126832
Tu09,126833
Tu09,126834
Tu09,126835
Tu09,126836
Tu09,126837
Tu09,126838
Tu09,126839
Tu09,126840
Tu09,126841
Tu09,126842
Tu09,126843
Tu09,126844
Tu09,126845
Tu09,126846
Tu09,126847
Tu09,126848
Tu09,126849
Tu09,126850
Tu09,126851
Tu09,126852
Tu09,126853
Tu09,126854
Tu09,126855
Tu09,126856
Tu09,126857
Tu09,126858
Tu09,126859
Tu09,126860
Tu09,126861
Tu09,126862
Tu09,126863
Tu09,126864
Tu09,126865
Tu09,126866
Tu09,126867
Tu09,126868
Tu09,126869
Tu09,126870
Tu09,126871
Tu09,126872
Tu09,126873
Tu09,126874
Tu09,126875
Tu09,126876
Tu09,126877
Tu09,126878
Tu09,126879
Tu09,126880
Tu09,126881
Tu09,126882
Tu09,126883
Tu09,126884
Tu09,126885
Tu09,126886
Tu09,126887
Tu09,126888
Tu09,126889
Tu09,126890
Tu09,126891
Tu09,126892
Tu09,126893
Tu09,126894
Tu09,126895
Tu09,126896
Tu09,126897
Tu09,126898
Tu09,126899
Tu09,126900
Tu09,126901
Tu09,126902
Tu09,126903
Tu09,126904
Tu09,126905
Tu09,126906
Tu09,126907
Tu09,126908
Tu09,126909
Tu09,126910
Tu09,126911
Tu09,126912
Tu09,126913
Tu09,126914
Tu09,126915
Tu09,126916
Tu09,126917
Tu09,126918
Tu09,126919
Tu09,126920
Tu09,126921
Tu09,126922
Tu09,126923
Tu09,126924
Tu09,126925
Tu09,126926
Tu09,126927
Tu09,126928
Tu09,126929
Tu09,126930
Tu09,126931
Tu09,126932
Tu09,126933
Tu09,126934
Tu09,126935
Tu09,126936
Tu09,126937
Tu09,126938
Tu09,126939
Tu09,126940
Tu09,126941
Tu09,126942
Tu09,126943
Tu09,126944
Tu09,126945
Tu09,126946
Tu09,126947
Tu09,126948
Tu09,126949
Tu09,126950
Tu09,126951
Tu09,126952
Tu09,126953
Tu09,126954
Tu09,126955
Tu09,126956
Tu09,126957
Tu09,126958
Tu09,126959
Tu09,126960
Tu09,126961
Tu09,126962
Tu09,126963
Tu09,126964
Tu09,126965
Tu09,126966
Tu09,126967
Tu09,126968
Tu09,126969
Tu09,126970
Tu09,126971
Tu09,126972
Tu09,126973
Tu09,126974
Tu09,126975
Tu09,126976
Tu09,126977
Tu09,126978
Tu09,126979
Tu09,126980
Tu09,126981
Tu09,126982
Tu09,126983
Tu09,126984
Tu09,126985
Tu09,126986
Tu09,126987
Tu09,126988
Tu09,126989
Tu09,126990
Tu09,126991
Tu09,126992
Tu09,126993
Tu09,126994
Tu09,126995
Tu09,126996
Tu09,126997
Tu09,126998
Tu09,126999
Tu09,127000
Tu09,127001
Tu09,127002
Tu09,127003
Tu09,127004
